routeid,nodeid,nodeno,nodeord,nodenm,gpslati,gpslong
GGB239000147,GGB239000301,44142,14,보건소,37.8337,127.5115
GGB239000147,GGB239000557,44138,15,비행장,37.8369333,127.509
GGB239000147,GGB239000558,44408,16,읍내10리,37.8386333,127.5072333
GGB239000147,GGB239000430,44133,17,계량리,37.8406167,127.5065333
GGB239000147,GGB239000926,44872,18,부대앞,37.8426167,127.5053167
GGB239000147,GGB239000431,44130,19,엽광촌,37.8470667,127.50605
GGB239000147,GGB239000432,44132,20,마장1리,37.8535833,127.5063167
GGB239000147,GGB239000433,44137,21,송정,37.8567833,127.5088333
GGB239000147,GGB239000434,44152,22,마장초교,37.8583833,127.5161
GGB239000147,GGB239000435,44154,23,노루목고개,37.8672167,127.5213667
GGB239000147,GGB239000498,44911,24,이곡리,37.8728833,127.52205
GGB239000147,GGB239000436,44157,25,등무터,37.87385,127.5232333
GGB239000147,GGB239000096,44158,26,정미소,37.8763833,127.52835
GGB239000147,GGB239000300,44160,27,가골하촌,37.8766,127.5344167
GGB239000147,GGB239000437,44166,28,가골,37.8761833,127.5396833
GGB239000147,GGB239000438,44168,29,목동초등학교,37.8800167,127.54625
GGB239000147,GGB239000272,44576,30,목동터미널,37.8869167,127.5491167
GGB239000147,GGB239000271,44597,31,범바위,37.8900667,127.5470667
GGB239000147,GGB239000269,44596,32,소법리빨래터,37.8970667,127.5504667
GGB239000147,GGB239000268,44595,33,소법1리회관,37.9004167,127.55045
GGB239000147,GGB239000587,44412,34,하남종,37.9004,127.56075
GGB239000147,GGB239000595,44411,35,성황당,37.8973333,127.561
GGB239000147,GGB239000264,44619,36,싸리재입구,37.8966667,127.57105
GGB239000147,GGB239000263,44618,37,싸리재마을,37.8974167,127.5782
GGB239000147,GGB239000262,44494,38,모리펜션,37.8998667,127.584
GGB239000147,GGB239000261,44617,39,싸리재종점,37.9014333,127.5876833
GGB239000147,GGB277102292,,40,목동리(미정차),37.8975667,127.5779833
GGB239000147,GGB277102293,,41,목동리(미정차),37.8977,127.56705
GGB239000147,GGB239000689,44678,42,멱골,37.9065667,127.5718333
GGB239000147,GGB239000871,44825,43,멱골마을,37.9121667,127.5754833
GGB239000147,GGB239000872,44826,44,북배산.작은멱골,37.9144667,127.5875
GGB239000147,GGB239000927,44873,45,큰멱골,37.9206333,127.581
GGB239000147,GGB239000260,44615,46,멱골마을,37.9121667,127.5754333
GGB239000147,GGB239000259,44616,47,멱골,37.9065667,127.5717667
GGB239000147,GGB239000599,44614,48,성황당,37.8974667,127.5610333
GGB239000147,GGB239000299,44210,49,하남종,37.9004167,127.56085
GGB239000147,GGB239000601,44556,50,소법1리회관,37.9005667,127.5502167
GGB239000147,GGB239000602,44387,51,소법리빨래터,37.8972667,127.5504333
GGB239000147,GGB239000463,44540,52,범바위,37.8899833,127.5469667
GGB239000147,GGB239000270,44170,53,목동터미널,37.8868667,127.5489833
GGB239000147,GGB239000286,44167,54,목동초등학교,37.8800667,127.54615
GGB239000147,GGB239000285,44165,55,가골,37.8762667,127.5396667
GGB239000147,GGB239000464,44161,56,가골하촌,37.8766667,127.5343667
GGB239000147,GGB239000095,44159,57,정미소,37.8764833,127.5281667
GGB239000147,GGB239000094,44156,58,등무터,37.8739,127.5231167
GGB239000147,GGB239000493,44910,59,이곡리,37.8729333,127.5219667
GGB239000147,GGB239000093,44155,60,노루목고개,37.8672333,127.5213
GGB239000147,GGB239000092,44153,61,마장초교,37.85845,127.5160167
GGB239000147,GGB239000091,44140,62,송정,37.8568333,127.5087667
GGB239000147,GGB239000090,44134,63,마장1리,37.8535667,127.5062167
GGB239000147,GGB239000089,44131,64,엽광촌,37.8470667,127.50595
GGB239000147,GGB239000925,44871,65,부대앞,37.8426,127.5051833
GGB239000147,GGB239000088,44135,66,계량리,37.8407333,127.5062667
GGB239000147,GGB239000087,44263,67,읍내10리,37.8383833,127.5072833
GGB239000147,GGB239000573,44139,68,비행장,37.8368167,127.5089667
GGB239000147,GGB239000284,44141,69,보건소,37.8338333,127.5112833
GGB239000147,GGB239000283,44145,70,가평읍내주공아파트,37.83245,127.5119167
GGB239000147,GGB239000465,44148,71,가평군농협,37.82915,127.51395
GGB239000147,GGB239000607,44151,72,가평터미널,37.8244333,127.5154333
GGB239000147,GGB239000316,44483,73,가평오거리,37.81975,127.5139
GGB239000147,GGB239000540,44214,74,가평고등학교,37.8178667,127.5144333
GGB239000147,GGB239000941,44941,75,가평역사거리,37.8151,127.5138667
GGB239000147,GGB239000818,44779,76,가평역,37.8137833,127.5112
GGB239000147,GGB239000822,44789,77,가평역,37.8136,127.5115167
GGB239000147,GGB239000937,44883,78,가평역사거리,37.81565,127.5148333
GGB239000147,GGB239000318,44207,79,가평고등학교,37.8180333,127.5146667
GGB239000147,GGB239000317,44611,80,가평오거리,37.8199833,127.5140167
GGB239000147,GGB239000282,44613,81,가평터미널,37.8246333,127.5153333
GGB239000148,GGB239000282,44613,1,가평터미널,37.8246333,127.5153333
GGB239000148,GGB277102405,,2,가평터미널(미정차),37.8225667,127.5145667
GGB239000148,GGB239000316,44483,3,가평오거리,37.81975,127.5139
GGB239000148,GGB239000540,44214,4,가평고등학교,37.8178667,127.5144333
GGB239000148,GGB239000941,44941,5,가평역사거리,37.8151,127.5138667
GGB239000148,GGB239000818,44779,6,가평역,37.8137833,127.5112
GGB239000148,GGB239000822,44789,7,가평역,37.8136,127.5115167
GGB239000148,GGB239000937,44883,8,가평역사거리,37.81565,127.5148333
GGB239000148,GGB239000318,44207,9,가평고등학교,37.8180333,127.5146667
GGB239000148,GGB239000317,44611,10,가평오거리,37.8199833,127.5140167
GGB239000148,GGB239000282,44613,11,가평터미널,37.8246333,127.5153333
GGB239000148,GGB239000556,44149,12,가평군농협,37.8291833,127.5140833
GGB239000148,GGB239000302,44144,13,가평읍내주공아파트,37.83235,127.5120833
GGB239000148,GGB239000301,44142,14,보건소,37.8337,127.5115
GGB239000148,GGB239000557,44138,15,비행장,37.8369333,127.509
GGB239000148,GGB239000558,44408,16,읍내10리,37.8386333,127.5072333
GGB239000148,GGB239000430,44133,17,계량리,37.8406167,127.5065333
GGB239000148,GGB239000926,44872,18,부대앞,37.8426167,127.5053167
GGB239000148,GGB239000431,44130,19,엽광촌,37.8470667,127.50605
GGB239000148,GGB239000432,44132,20,마장1리,37.8535833,127.5063167
GGB239000148,GGB239000433,44137,21,송정,37.8567833,127.5088333
GGB239000148,GGB239000434,44152,22,마장초교,37.8583833,127.5161
GGB239000148,GGB239000435,44154,23,노루목고개,37.8672167,127.5213667
GGB239000148,GGB239000498,44911,24,이곡리,37.8728833,127.52205
GGB239000148,GGB239000436,44157,25,등무터,37.87385,127.5232333
GGB239000148,GGB239000096,44158,26,정미소,37.8763833,127.52835
GGB239000148,GGB239000300,44160,27,가골하촌,37.8766,127.5344167
GGB239000148,GGB239000437,44166,28,가골,37.8761833,127.5396833
GGB239000148,GGB239000438,44168,29,목동초등학교,37.8800167,127.54625
GGB239000148,GGB239000272,44576,30,목동터미널,37.8869167,127.5491167
GGB239000148,GGB239000972,44972,31,북면행정복지센터,37.8880167,127.54995
GGB239000148,GGB239000768,44748,32,창공아파트앞,37.88935,127.5516333
GGB239000148,GGB239000566,44519,33,농공단지앞,37.8939833,127.5573833
GGB239000148,GGB239000599,44614,34,성황당,37.8974667,127.5610333
GGB239000148,GGB239000299,44210,35,하남종,37.9004167,127.56085
GGB239000148,GGB239000803,44933,36,상남종,37.9050167,127.5597667
GGB239000148,GGB239000298,44671,37,천리골,37.9058167,127.56245
GGB239000148,GGB239000297,44487,38,소법2리,37.9112833,127.5626167
GGB239000148,GGB239000296,44670,39,맴내마을,37.91685,127.5635833
GGB239000148,GGB239000596,44557,40,화악삼거리,37.9253333,127.56685
GGB239000148,GGB239000295,44668,41,신당마을,37.9286167,127.5681333
GGB239000148,GGB239000413,44906,42,북배산등산로,37.93135,127.5687
GGB239000148,GGB239001001,66002,43,성산교회,37.9344167,127.5696167
GGB239000148,GGB239000578,44416,44,토골마을,37.9369833,127.5707833
GGB239000148,GGB239000579,44415,45,새말,37.939,127.5714333
GGB239000148,GGB239000969,44969,46,화악지암길,37.9419,127.5739167
GGB239000148,GGB239000580,44563,47,양지마을,37.9435,127.5754333
GGB239000148,GGB239000581,44562,48,홍적광산,37.9479167,127.5767167
GGB239000148,GGB239000294,44665,49,홍적종점,37.9513167,127.5779333
GGB239000148,GGB239000293,44488,50,홍적광산앞,37.9480167,127.57665
GGB239000148,GGB239000292,44666,51,양지마을,37.94365,127.5754333
GGB239000148,GGB239000970,44970,52,화악지암길,37.94195,127.5738333
GGB239000148,GGB239000291,44667,53,새말,37.939,127.5713333
GGB239000148,GGB239000290,44676,54,토골마을,37.93705,127.5707167
GGB239000148,GGB239001000,66001,55,성산교회,37.9343667,127.5693833
GGB239000148,GGB239000428,44907,56,북배산등산로,37.9313667,127.5686
GGB239000148,GGB239000582,44414,57,신당마을,37.9283667,127.5680833
GGB239000148,GGB239000289,44489,58,화악삼거리,37.9254,127.56675
GGB239000148,GGB239000267,44669,59,등지거리,37.92765,127.5645333
GGB239000148,GGB239000569,44518,60,바깥마을,37.93335,127.5631833
GGB239000148,GGB239000574,44201,61,안말,37.93625,127.5589333
GGB239000148,GGB239000762,44778,62,성산기도원,37.9343333,127.5556667
GGB239000148,GGB239000764,44784,63,별천유원지,37.9330333,127.5478
GGB239000148,GGB239000022,44235,64,신촌말,37.9345333,127.5426833
GGB239000148,GGB239000575,44418,65,버드라치,37.9386333,127.53975
GGB239000148,GGB239000767,44753,66,평온의집,37.9419833,127.5384167
GGB239000148,GGB239000576,44417,67,노씨터입구,37.9499167,127.5349
GGB239000148,GGB239000021,44236,68,화악2리마을회관,37.953,127.5316333
GGB239000148,GGB239000772,44754,69,버드나무유원지,37.9548833,127.52885
GGB239000148,GGB239000775,44755,70,왕소나무,37.96345,127.5270167
GGB239000148,GGB239000776,44759,71,건들레.종점,37.97125,127.5255833
GGB239000148,GGB277101932,,72,화악리(미정차),37.9669667,127.5256667
GGB239000148,GGB239000774,44757,73,왕소나무,37.9635333,127.5267167
GGB239000148,GGB239000773,44760,74,버드나무유원지,37.9547667,127.52875
GGB239000148,GGB239000771,44756,75,화악2리마을회관,37.9529,127.5314667
GGB239000148,GGB239000020,44472,76,노씨터입구,37.9498333,127.5347
GGB239000148,GGB239000766,44758,77,평온의집,37.9422167,127.5382333
GGB239000148,GGB239000019,44237,78,버드라치,37.9384833,127.53965
GGB239000148,GGB239000577,44564,79,신촌말,37.9346333,127.5426
GGB239000148,GGB239000765,44781,80,별천유원지,37.93295,127.54795
GGB239000148,GGB239000763,44783,81,성산기도원,37.9344,127.5559667
GGB239000148,GGB239000018,44181,82,안말,37.93615,127.5590167
GGB239000148,GGB239000266,44493,83,바깥마을,37.9333,127.5631
GGB239000148,GGB239000265,44677,84,등지거리,37.9276167,127.56445
GGB239000148,GGB239000683,44171,85,화악삼거리,37.9251833,127.5666833
GGB239000148,GGB239000583,44413,86,맴내마을,37.9168667,127.5635
GGB239000148,GGB239000584,44200,87,소법2리,37.9115667,127.5625
GGB239000148,GGB239000585,44561,88,천리골,37.90575,127.56215
GGB239000148,GGB239000802,44932,89,상남종,37.9050833,127.5597
GGB239000148,GGB239000587,44412,90,하남종,37.9004,127.56075
GGB239000148,GGB239000288,44187,91,성황당,37.8972167,127.5607833
GGB239000148,GGB239000287,44672,92,농공단지앞,37.89405,127.5573333
GGB239000148,GGB239000769,44775,93,창공아파트앞,37.8893667,127.5515333
GGB239000148,GGB239000973,44973,94,북면행정복지센터,37.88805,127.5498167
GGB239000148,GGB239000270,44170,95,목동터미널,37.8868667,127.5489833
GGB239000148,GGB239000286,44167,96,목동초등학교,37.8800667,127.54615
GGB239000148,GGB239000285,44165,97,가골,37.8762667,127.5396667
GGB239000148,GGB239000464,44161,98,가골하촌,37.8766667,127.5343667
GGB239000148,GGB239000095,44159,99,정미소,37.8764833,127.5281667
GGB239000148,GGB239000094,44156,100,등무터,37.8739,127.5231167
GGB239000148,GGB239000493,44910,101,이곡리,37.8729333,127.5219667
GGB239000148,GGB239000093,44155,102,노루목고개,37.8672333,127.5213
GGB239000148,GGB239000092,44153,103,마장초교,37.85845,127.5160167
GGB239000148,GGB239000091,44140,104,송정,37.8568333,127.5087667
GGB239000148,GGB239000090,44134,105,마장1리,37.8535667,127.5062167
GGB239000148,GGB239000089,44131,106,엽광촌,37.8470667,127.50595
GGB239000148,GGB239000925,44871,107,부대앞,37.8426,127.5051833
GGB239000148,GGB239000088,44135,108,계량리,37.8407333,127.5062667
GGB239000148,GGB239000087,44263,109,읍내10리,37.8383833,127.5072833
GGB239000148,GGB239000573,44139,110,비행장,37.8368167,127.5089667
GGB239000148,GGB239000284,44141,111,보건소,37.8338333,127.5112833
GGB239000148,GGB239000283,44145,112,가평읍내주공아파트,37.83245,127.5119167
GGB239000148,GGB239000465,44148,113,가평군농협,37.82915,127.51395
GGB239000148,GGB239000282,44613,114,가평터미널,37.8246333,127.5153333
GGB239000148,GGB239000316,44483,115,가평오거리,37.81975,127.5139
GGB239000148,GGB239000540,44214,116,가평고등학교,37.8178667,127.5144333
GGB239000148,GGB239000941,44941,117,가평역사거리,37.8151,127.5138667
GGB239000148,GGB239000818,44779,118,가평역,37.8137833,127.5112
GGB239000148,GGB239000822,44789,119,가평역,37.8136,127.5115167
GGB239000148,GGB239000937,44883,120,가평역사거리,37.81565,127.5148333
GGB239000148,GGB239000318,44207,121,가평고등학교,37.8180333,127.5146667
GGB239000148,GGB239000317,44611,122,가평오거리,37.8199833,127.5140167
GGB239000148,GGB239000282,44613,123,가평터미널,37.8246333,127.5153333
GGB239000149,GGB239000282,44613,1,가평터미널,37.8246333,127.5153333
GGB239000149,GGB277102405,,2,가평터미널(미정차),37.8225667,127.5145667
GGB239000149,GGB239000316,44483,3,가평오거리,37.81975,127.5139
GGB239000149,GGB239000540,44214,4,가평고등학교,37.8178667,127.5144333
GGB239000149,GGB239000941,44941,5,가평역사거리,37.8151,127.5138667
GGB239000149,GGB239000818,44779,6,가평역,37.8137833,127.5112
GGB239000149,GGB239000822,44789,7,가평역,37.8136,127.5115167
GGB239000149,GGB239000937,44883,8,가평역사거리,37.81565,127.5148333
GGB239000149,GGB239000318,44207,9,가평고등학교,37.8180333,127.5146667
GGB239000149,GGB239000317,44611,10,가평오거리,37.8199833,127.5140167
GGB239000149,GGB239000282,44613,11,가평터미널,37.8246333,127.5153333
GGB239000149,GGB239000556,44149,12,가평군농협,37.8291833,127.5140833
GGB239000149,GGB239000302,44144,13,가평읍내주공아파트,37.83235,127.5120833
GGB239000149,GGB239000301,44142,14,보건소,37.8337,127.5115
GGB239000149,GGB239000557,44138,15,비행장,37.8369333,127.509
GGB239000149,GGB239000558,44408,16,읍내10리,37.8386333,127.5072333
GGB239000149,GGB239000430,44133,17,계량리,37.8406167,127.5065333
GGB239000149,GGB239000926,44872,18,부대앞,37.8426167,127.5053167
GGB239000149,GGB239000431,44130,19,엽광촌,37.8470667,127.50605
GGB239000149,GGB239000432,44132,20,마장1리,37.8535833,127.5063167
GGB239000149,GGB239000433,44137,21,송정,37.8567833,127.5088333
GGB239000149,GGB239000434,44152,22,마장초교,37.8583833,127.5161
GGB239000149,GGB239000435,44154,23,노루목고개,37.8672167,127.5213667
GGB239000149,GGB239000498,44911,24,이곡리,37.8728833,127.52205
GGB239000149,GGB239000436,44157,25,등무터,37.87385,127.5232333
GGB239000149,GGB239000096,44158,26,정미소,37.8763833,127.52835
GGB239000149,GGB239000300,44160,27,가골하촌,37.8766,127.5344167
GGB239000149,GGB239000437,44166,28,가골,37.8761833,127.5396833
GGB239000149,GGB239000438,44168,29,목동초등학교,37.8800167,127.54625
GGB239000149,GGB239000272,44576,30,목동터미널,37.8869167,127.5491167
GGB239000149,GGB239000271,44597,31,범바위,37.8900667,127.5470667
GGB239000149,GGB239000439,44352,32,제령리정미소,37.89415,127.5397333
GGB239000149,GGB239000063,44279,33,제령리마을회관앞,37.8952167,127.5333167
GGB239000149,GGB239000062,44462,34,제령리상촌,37.8965,127.5288333
GGB239000149,GGB239000442,44350,35,홍은교회앞,37.89935,127.52395
GGB239000149,GGB239000441,44351,36,제령리약수터,37.9014667,127.51785
GGB239000149,GGB239000061,44280,37,가둘기,37.9000667,127.5115833
GGB239000149,GGB239000845,44814,38,상가둘기,37.8958,127.50815
GGB239000149,GGB239000443,44505,39,백둔리입구,37.8989167,127.5040833
GGB239000149,GGB239000444,44504,40,오목벌,37.9106333,127.49445
GGB239000149,GGB239000445,44349,41,오목골,37.9182167,127.4964667
GGB239000149,GGB239000060,44281,42,대촌마을,37.9246667,127.4943833
GGB239000149,GGB239000059,44463,43,양지말,37.9301,127.49285
GGB239000149,GGB239000446,44348,44,명지산입구,37.9354667,127.4897333
GGB239000149,GGB239000447,44347,45,선바위,37.9393833,127.48765
GGB239000149,GGB239000058,44282,46,도솔천사,37.9421,127.4885
GGB239000149,GGB239000847,44815,47,소뉘골,37.9457333,127.4816833
GGB239000149,GGB239000642,44548,48,낡은터,37.9512333,127.4799167
GGB239000149,GGB239000057,44283,49,명지산참숯,37.9528667,127.4775667
GGB239000149,GGB239000056,44284,50,바깥말,37.9539833,127.4763667
GGB239000149,GGB239000055,44464,51,관청마을,37.9585167,127.47225
GGB239000149,GGB239000448,44503,52,미약골,37.9646333,127.4681333
GGB239000149,GGB239000449,44346,53,백자동유원지,37.9659167,127.4643667
GGB239000149,GGB239000450,44345,54,명화동삼거리,37.9694167,127.4589333
GGB239000149,GGB239000850,44817,55,명화동,37.9683833,127.4570667
GGB239000149,GGB239000852,44819,56,텃바위,37.9633,127.4521
GGB239000149,GGB239000025,44233,57,성관사,37.9638833,127.4488833
GGB239000149,GGB239000024,44471,58,소락개마을,37.9651,127.4443167
GGB239000149,GGB239000854,44821,59,적목공원묘지앞,37.9656,127.4324167
GGB239000149,GGB239000856,44647,60,논남교앞,37.9698,127.42725
GGB239000149,GGB239000023,44234,61,논남,37.9684667,127.4222833
GGB239000149,GGB239000874,44847,62,가는골,37.9675333,127.4186167
GGB239000149,GGB239000841,44804,63,강씨봉휴양림,37.9688,127.4133167
GGB239000149,GGB239000875,44848,64,가는골,37.96745,127.41865
GGB239000149,GGB239000873,44846,65,논남,37.9684,127.42235
GGB239000149,GGB239000855,44822,66,논남교앞,37.9697167,127.4272667
GGB239000149,GGB239000853,44820,67,적목공원묘지앞,37.9655833,127.4323
GGB239000149,GGB239000451,44359,68,소락개마을,37.965,127.4444167
GGB239000149,GGB239000452,44502,69,성관사,37.9638333,127.4487833
GGB239000149,GGB239000851,44818,70,텃바위,37.9631,127.4521333
GGB239000149,GGB239000849,44816,71,명화동,37.9683167,127.4571167
GGB239000149,GGB239000453,44358,72,명지분교,37.9705333,127.4553
GGB239000149,GGB239000054,44285,73,점말,37.9740833,127.45045
GGB239000149,GGB239000053,44286,74,가림마을,37.9766833,127.4438667
GGB239000149,GGB239000857,44823,75,솔둔지,37.98095,127.44685
GGB239000149,GGB239000928,44874,76,용수동종점,37.98685,127.4375833
GGB239000149,GGB277102008,,77,용수동종점(미정차),37.9832167,127.4417
GGB239000149,GGB239000858,44824,78,솔둔지,37.9808833,127.4467667
GGB239000149,GGB239000454,44501,79,가림마을,37.9767,127.4437
GGB239000149,GGB239000051,44465,80,점말,37.9739167,127.4503833
GGB239000149,GGB239000806,44936,81,명지분교,37.9704667,127.45535
GGB239000149,GGB239000049,44289,82,명화동삼거리,37.9694,127.45875
GGB239000149,GGB239000048,44217,83,백자동유원지,37.9657667,127.4644333
GGB239000149,GGB239000047,44466,84,미약골,37.9645167,127.4677333
GGB239000149,GGB239000046,44218,85,관청마을,37.9585333,127.4720167
GGB239000149,GGB239000455,44357,86,바깥말,37.9544167,127.4757833
GGB239000149,GGB239000456,44356,87,명지산참숯,37.9528333,127.4773167
GGB239000149,GGB239000045,44219,88,낡은터,37.9510833,127.4798667
GGB239000149,GGB239000848,44440,89,소뉘골,37.9458833,127.48115
GGB239000149,GGB239000457,44500,90,도솔천사,37.9421,127.4882833
GGB239000149,GGB239000044,44220,91,선바위,37.9393833,127.4873833
GGB239000149,GGB239000043,44467,92,명지산입구,37.9355,127.4894667
GGB239000149,GGB239000042,44221,93,양지말,37.9296833,127.49305
GGB239000149,GGB239000458,44355,94,대촌마을,37.9246667,127.4941667
GGB239000149,GGB239000041,44222,95,오목골,37.9182,127.49625
GGB239000149,GGB239000040,44223,96,오목벌,37.9106333,127.4942667
GGB239000149,GGB239000039,44198,97,백둔리입구,37.8989167,127.5039833
GGB239000149,GGB239000846,44193,98,상가둘기,37.89565,127.5080333
GGB239000149,GGB239000459,44354,99,가둘기,37.9000333,127.5117
GGB239000149,GGB239000038,44224,100,제령리약수터,37.9013833,127.5178667
GGB239000149,GGB239000037,44225,101,홍은교회앞,37.8992833,127.5238833
GGB239000149,GGB239000460,44541,102,제령리상촌,37.8964833,127.5287333
GGB239000149,GGB239000462,44353,103,제령리마을회관앞,37.8951167,127.5332333
GGB239000149,GGB239000036,44226,104,제령리하촌,37.8940833,127.53965
GGB239000149,GGB239000463,44540,105,범바위,37.8899833,127.5469667
GGB239000149,GGB239000270,44170,106,목동터미널,37.8868667,127.5489833
GGB239000149,GGB239000286,44167,107,목동초등학교,37.8800667,127.54615
GGB239000149,GGB239000285,44165,108,가골,37.8762667,127.5396667
GGB239000149,GGB239000464,44161,109,가골하촌,37.8766667,127.5343667
GGB239000149,GGB239000095,44159,110,정미소,37.8764833,127.5281667
GGB239000149,GGB239000094,44156,111,등무터,37.8739,127.5231167
GGB239000149,GGB239000493,44910,112,이곡리,37.8729333,127.5219667
GGB239000149,GGB239000093,44155,113,노루목고개,37.8672333,127.5213
GGB239000149,GGB239000092,44153,114,마장초교,37.85845,127.5160167
GGB239000149,GGB239000091,44140,115,송정,37.8568333,127.5087667
GGB239000149,GGB239000090,44134,116,마장1리,37.8535667,127.5062167
GGB239000149,GGB239000089,44131,117,엽광촌,37.8470667,127.50595
GGB239000149,GGB239000925,44871,118,부대앞,37.8426,127.5051833
GGB239000149,GGB239000088,44135,119,계량리,37.8407333,127.5062667
GGB239000149,GGB239000087,44263,120,읍내10리,37.8383833,127.5072833
GGB239000149,GGB239000573,44139,121,비행장,37.8368167,127.5089667
GGB239000149,GGB239000284,44141,122,보건소,37.8338333,127.5112833
GGB239000149,GGB239000283,44145,123,가평읍내주공아파트,37.83245,127.5119167
GGB239000149,GGB239000465,44148,124,가평군농협,37.82915,127.51395
GGB239000149,GGB239000282,44613,125,가평터미널,37.8246333,127.5153333
GGB239000149,GGB239000316,44483,126,가평오거리,37.81975,127.5139
GGB239000149,GGB239000540,44214,127,가평고등학교,37.8178667,127.5144333
GGB239000149,GGB239000941,44941,128,가평역사거리,37.8151,127.5138667
GGB239000149,GGB239000818,44779,129,가평역,37.8137833,127.5112
GGB239000149,GGB239000822,44789,130,가평역,37.8136,127.5115167
GGB239000149,GGB239000937,44883,131,가평역사거리,37.81565,127.5148333
GGB239000149,GGB239000318,44207,132,가평고등학교,37.8180333,127.5146667
GGB239000149,GGB239000317,44611,133,가평오거리,37.8199833,127.5140167
GGB239000149,GGB239000282,44613,134,가평터미널,37.8246333,127.5153333
GGB239000153,GGB239000374,44126,1,설악터미널,37.6775833,127.4878
GGB239000153,GGB239000751,44733,2,한각골마을,37.6782,127.48425
GGB239000153,GGB239000380,44120,3,탐선마을,37.67655,127.4793333
GGB239000153,GGB239000379,44119,4,솔고개,37.67715,127.4703333
GGB239000153,GGB239000835,44807,5,열린복지랜드,37.6813,127.4708333
GGB239000153,GGB239000615,44580,6,삼밭골,37.6874833,127.4646833
GGB239000153,GGB239000833,44805,7,능골,37.69745,127.4594167
GGB239000153,GGB239000378,44111,8,큰골,37.7006,127.4572333
GGB239000153,GGB239000377,44109,9,안골,37.7009167,127.4546333
GGB239000153,GGB239000376,44102,10,양지말,37.7051167,127.4486167
GGB239000153,GGB239000518,44105,11,회곡리,37.7079167,127.4491833
GGB239000153,GGB239000252,44099,12,가래골,37.7112167,127.4449
GGB239000153,GGB239000251,44096,13,해방촌,37.7148,127.44075
GGB239000153,GGB239000250,44091,14,바하마,37.7193,127.4325333
GGB239000153,GGB239000616,44084,15,뽀루봉,37.72115,127.4278
GGB239000153,GGB239000249,44079,16,발전소,37.7226833,127.4216667
GGB239000153,GGB239000212,44063,17,대성1리,37.72435,127.4083667
GGB239000153,GGB239000536,44064,18,팔각정,37.7289667,127.40905
GGB239000153,GGB239000537,44065,19,청평고등학교.청수아파트,37.7323667,127.4100167
GGB239000153,GGB239000211,44073,20,삼거리.시장,37.7358167,127.4155833
GGB239000153,GGB239000528,44074,21,청평농협,37.7367167,127.4178333
GGB239000153,GGB239000738,44702,22,청평터미널,37.73825,127.4206833
GGB239000153,GGB239000903,44069,23,청평역,37.7361833,127.4268167
GGB239000153,GGB277102134,,24,청평역로(미정차),37.73405,127.4250333
GGB239000153,GGB277102133,,25,청평역1로(미정차),37.7373167,127.4231333
GGB239000153,GGB239000210,44077,26,청평터미널,37.7381667,127.4205667
GGB239000153,GGB239000225,44075,27,청평농협,37.7367833,127.4176833
GGB239000153,GGB239000224,44071,28,시장입구,37.7359,127.4153667
GGB239000153,GGB239000876,44845,29,팔각정,37.7285,127.4090333
GGB239000153,GGB239000174,44062,30,신청평대교,37.7243833,127.4080333
GGB239000153,GGB277101855,,31,신청평대교(미정차),37.7199,127.4087
GGB239000153,GGB239000619,44081,32,발전소,37.7227167,127.4222167
GGB239000153,GGB239000253,44085,33,뽀루봉,37.7210333,127.4278333
GGB239000153,GGB239000620,44090,34,바하마,37.7192167,127.4324333
GGB239000153,GGB239000695,44718,35,해방촌,37.7148,127.4405167
GGB239000153,GGB239000694,44717,36,가래골,37.7110833,127.4449
GGB239000153,GGB239000392,44104,37,회곡리,37.70785,127.4491
GGB239000153,GGB239000391,44103,38,양지말,37.70485,127.4485833
GGB239000153,GGB239000390,44108,39,안골,37.7008167,127.45465
GGB239000153,GGB239000517,44110,40,큰골,37.7007167,127.4569
GGB239000153,GGB239000832,44716,41,능골,37.69735,127.4592833
GGB239000153,GGB239000389,44116,42,삼밭골,37.6875333,127.46455
GGB239000153,GGB239000834,44806,43,열린복지랜드,37.6817,127.4708667
GGB239000153,GGB239000387,44118,44,솔고개,37.6773,127.4700667
GGB239000153,GGB239000539,44121,45,탐선리,37.6764833,127.4794667
GGB239000153,GGB239000750,44734,46,한각골마을,37.67805,127.48425
GGB239000153,GGB239000621,44127,47,설악터미널,37.67755,127.4877
GGB239000154,GGB239000822,44789,1,가평역,37.8136,127.5115167
GGB239000154,GGB239000937,44883,2,가평역사거리,37.81565,127.5148333
GGB239000154,GGB239000318,44207,3,가평고등학교,37.8180333,127.5146667
GGB239000154,GGB239000317,44611,4,가평오거리,37.8199833,127.5140167
GGB239000154,GGB239000282,44613,5,가평터미널,37.8246333,127.5153333
GGB239000154,GGB239000556,44149,6,가평군농협,37.8291833,127.5140833
GGB239000154,GGB239000302,44144,7,가평읍내주공아파트,37.83235,127.5120833
GGB239000154,GGB239000301,44142,8,보건소,37.8337,127.5115
GGB239000154,GGB239000557,44138,9,비행장,37.8369333,127.509
GGB239000154,GGB239000558,44408,10,읍내10리,37.8386333,127.5072333
GGB239000154,GGB239000430,44133,11,계량리,37.8406167,127.5065333
GGB239000154,GGB239000926,44872,12,부대앞,37.8426167,127.5053167
GGB239000154,GGB239000431,44130,13,엽광촌,37.8470667,127.50605
GGB239000154,GGB239000432,44132,14,마장1리,37.8535833,127.5063167
GGB239000154,GGB239000433,44137,15,송정,37.8567833,127.5088333
GGB239000154,GGB239000434,44152,16,마장초교,37.8583833,127.5161
